index,SMILE,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,CLUSTER,Label
9,C=CC[C@H]1CN(C)CC[C@@]1(OC(=O)CC)c1ccccc1,0.80656856,-0.037810329,0.82225978,-0.61525851,0.026198111,0.32053402,0.11461087,0.063366756,-1.141537,-0.1971038,-2.4435072,0.93935037,-0.15278378,0.079717487,0.068762258,1.9337717,-1.4029944,-0.35899037,1.0339472,0.35413453,40452,0
25,COc1ccc2c(c1)C[C@@H](C)N(CCc1ccc(N)cc1)CC2,1.5425875,0.29949796,1.2309334,0.49385902,0.10555182,0.39778855,-0.11453901,2.2987268,0.96673596,0.61143076,-0.70630062,1.0041924,0.003862598,-0.78368813,0.34725639,1.0315452,-0.79665887,-0.67520213,-0.54662371,1.7171631,49708,0
57,C=CCC1=C(C)[C@@H](OC(=O)[C@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.57439476,-0.85513765,1.7470289,-0.78690839,-2.0689976,0.30726928,-1.2343411,-0.58660036,0.15709776,-0.019936815,1.0728676,0.16141175,-1.1120094,0.54612154,0.72622919,-0.55495167,-0.15666449,-0.38488737,1.3760724,0.5084945,35561,0
61,CN(C)CCO[C@H](c1ccccc1)c1ccc(Br)cc1,1.6327198,-0.82638824,-0.037020087,-0.50080591,1.1291423,0.73829353,-0.69328171,-0.078106917,-0.94123906,-0.61474293,0.033383396,1.5237783,1.02099,-0.17164914,0.096763104,1.3392831,-1.140172,0.25068474,0.53082275,-0.76600581,50161,0
62,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,1.5824536,-0.60454702,0.63032222,-0.32866389,1.6282939,0.8338787,-1.676434,0.080612622,-1.3833706,0.17408438,0.2145282,0.75620914,0.71048474,-0.50257081,1.2089577,1.121563,-1.1996101,1.8941842,0.84521711,-0.50774515,49942,0
68,COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)N(C)CC4)OCO3,0.9364484,1.4490291,1.7111076,-0.50569844,0.081864901,0.94372791,1.5593966,-0.81623,0.7882942,0.79421782,1.1392242,0.46198729,0.54471183,-1.1864018,-0.75412387,1.0654911,0.093532547,0.004089806,-1.9937334,-0.33645684,42880,0
102,C[C@@H]([C@@H](O)c1ccccc1)N(C)C/C=C/c1ccccc1,0.90343994,0.13197623,0.50917453,-1.006111,1.3553199,-0.39843619,-1.3378984,-0.058391154,-1.0560695,0.013217996,-0.92712218,1.4677318,-0.56062955,0.62987787,-0.18932296,1.1961141,-0.7979967,-0.25504205,0.1871936,-0.15213291,42246,0
104,COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC,1.1080953,-0.11953463,0.6275599,-0.26144716,-0.58053577,1.897127,-0.90752238,-0.6507529,1.2830092,-0.87973315,0.95282674,0.87365377,-0.95884317,-0.62633228,0.10432579,1.1116714,-0.54074383,-1.500526,-0.10457164,1.682456,45612,0
107,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1.5583814,0.76895052,0.42099079,-0.49960724,0.1013268,-0.96926731,1.5598084,-0.056853108,-0.59841013,0.15031296,-0.17636108,0.61227626,0.08305978,-0.92194426,-0.092726894,0.79077524,-1.6022716,0.007121309,-0.035822585,-0.16128014,49808,0
121,O[C@H](c1ccc(Cl)cc1)c1cc2ccccc2o1,0.91480666,-0.19447686,-1.1623207,-0.56424803,0.95333499,0.60003436,-0.015319574,-0.29109737,0.050513685,-0.16529293,-0.27564782,-0.943551,-0.65844804,0.096978523,-0.19938767,0.29540882,-0.89495039,-0.19208762,-0.40651453,0.69671541,42452,0
131,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1.3975365,0.20647809,0.73357642,0.18832567,-0.10198472,-1.4601505,0.19510277,3.899457,1.5226502,0.45207173,-0.8891027,1.5664021,0.46969044,-0.20223886,-0.69176,0.42167881,-1.8011848,0.38704038,1.0863415,0.078068912,48760,0
139,O[C@@](CCN1CCCCC1)(c1ccccc1)C1CCCC1,1.6171995,0.3929399,0.8673954,-0.076480679,0.50589091,1.3459941,-0.15075973,0.12394135,-1.5951958,-0.61077064,-1.7453471,0.3680602,1.239688,-0.61122781,-0.30182403,1.6563565,-1.0486163,-0.16240436,-0.29521328,-0.96247435,50095,0
160,C[C@@H](C=C(c1cccs1)c1cccs1)N(C)C,1.4700246,-1.2711123,0.25485128,-0.088331185,1.0514455,0.22235253,-0.84862536,-0.12892742,-0.83882123,-0.058928929,0.13460882,0.93585473,0.050067965,0.066742159,0.14501116,0.15122198,-2.187386,0.73157942,0.32644463,0.17423761,49293,0
173,CN(C)CCO[C@](C)(c1ccccc1)c1ccc(Br)cc1,1.6480517,-0.65823287,0.12366773,-0.63649803,0.61635619,0.43451163,-0.45381892,-0.042032566,-0.90261281,-0.87188292,-0.35784873,1.4409434,1.1219372,-0.037725274,0.52025163,2.0144637,-1.7238945,0.29575625,0.934394,-0.79892874,50228,0
177,CCN1CCC[C@@H]1CNC(=O)C(O)(c1ccccc1)c1ccccc1,0.71545357,1.0224597,0.85052389,-1.2130498,0.7076239,0.53047901,-0.48494136,-0.13038374,-1.2163215,0.092923798,-0.77597409,1.7658821,1.2065785,0.43614224,-0.642461,0.72185051,0.21703716,-0.56456554,-0.12442,0.42357412,38643,0
179,O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3[C@@H]2C1,1.0019808,1.1389025,0.75174844,0.63536847,-1.3173863,1.3434566,0.48566902,2.9466295,-0.40416139,-0.4601247,-0.60318512,-0.82010704,0.2134942,0.0601951,-1.669435,-1.8248655,0.13809115,0.662974,0.84825629,-0.49821115,43984,0
196,CCCN(CC)[C@@H](CC)C(=O)Nc1c(C)cccc1C,0.93395948,-1.6481405,2.136935,0.16466649,-1.0889565,-0.11633303,-1.9581263,-0.63893539,0.071869366,0.52477908,-0.091736898,0.054972593,0.49556941,2.3603218,0.92646831,1.7873249,-0.20017992,0.49072605,0.951855,-1.3537105,42833,0
200,CC[C@@H](C)[C@](C#N)(CCN1CCCCC1)c1ccccc1,1.5625122,-0.25785705,1.0068402,0.67302471,0.13860132,-0.60444927,-0.68247813,0.11292004,-1.4263319,-1.2613686,-1.7671319,1.1284684,0.398013,-0.37344089,0.16380216,1.7764854,-1.9274653,0.57865137,1.0906483,-1.1925763,49836,0
202,O=C1[C@@H](N2CCCCC2)CCN1c1ccccc1,0.89150983,-0.14889771,0.27514711,-0.003001924,0.8412478,1.9657159,0.8096897,0.036504913,-0.63388419,-0.15170597,-1.2255273,0.37899795,0.76610631,-0.98896378,-1.5008565,-0.58383864,-0.44568104,0.16012882,0.258894,-0.20962042,42016,0
212,COc1ccc([C@@](C)(O)c2ccccc2)c(OC)c1,0.70505559,-0.38375595,0.046748068,-0.72749096,0.79499274,0.96038622,-0.69149679,-0.52856463,0.4942109,-1.2148155,-1.2313192,0.12169029,0.49063617,-0.244643,-0.0137954,0.54625916,-0.52913594,-0.39691234,-0.25750798,0.42859018,38405,0
247,CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.90177363,0.83606988,1.0219786,-0.28794175,0.58772683,1.0938678,1.5228274,-0.2048609,-0.74711901,0.007623309,-0.42970607,0.46174812,1.2181163,0.14819323,-0.68938041,0.5218128,-0.079953671,0.062779702,0.46891794,-0.089691825,42210,0
261,C[C@H](CNC1CCCCC1)OC(=O)c1ccccc1,0.75380975,-0.58184761,0.24948682,-0.007745342,0.48068091,0.63850915,-0.32212695,0.050838981,-1.6139741,-0.23323314,-1.0778087,0.35718253,0.28012598,1.6163725,0.22062689,1.8503698,-0.26634735,-0.02550381,-0.025784748,-0.2745544,39414,0
264,C[C@@H]1C[C@H](OC(=O)c2ccccc2O)CC(C)(C)C1,0.5877068,-0.65607923,0.4335019,0.81470466,-2.1724324,-0.29631469,-1.1223584,2.6103358,0.57965159,-0.48953351,-2.13995,-2.1281729,0.83341777,1.1675841,-2.18E-04,0.47716048,-0.2464022,0.19392854,-0.081503771,-0.98799711,35841,0
285,CCCN1CCC[C@H](c2cccc(O)c2)C1,0.81581956,-0.79011643,0.70072436,0.066364758,1.1869658,0.94191736,3.66E-04,-0.21234994,-0.73169935,-0.049583349,-2.4375956,0.059638277,0.71913385,0.31976354,-0.028301924,1.5893347,-0.77047807,0.71852505,-0.7020551,0.15982831,40616,0
323,C[C@H](CN(C)C)O[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.6483952,-0.46079662,0.41387764,-0.70007199,0.33966067,0.10439382,-0.61246586,0.14393491,-0.87350166,-0.95481068,-0.78742069,1.6874613,0.67030126,-0.12841922,0.20532857,1.8449858,-1.5860046,0.36726624,0.66120785,-0.94378817,50229,0
324,COc1ccc([C@H](OCCN(C)C)c2ccccc2)cc1,1.4935766,-0.63658464,0.52513093,-0.39716458,1.2156104,1.1642107,-0.80443239,0.034319926,0.052114755,-0.23343095,-0.32598716,1.7025882,1.0206797,-0.11760911,0.17532988,1.1107568,-0.72974133,-0.55673766,0.29102412,0.59504843,49430,0
327,CC(C)[C@H]1CC[C@H](C)C[C@H]1OC(=O)c1ccccc1N,0.57654798,-0.24978931,0.66574293,-0.094365455,-1.0860351,-0.82204503,-0.78918868,-0.19318251,-0.52559674,-0.40319872,-2.4751937,-0.87382919,-0.411668,0.27374229,0.28772831,0.61513025,-0.78999388,-0.18695009,0.98585224,-0.68744773,35611,0
333,CC(C)[C@@H](c1ccccc1)[C@H](O)CC[N+]1(C)CCCCC1,0.68021464,-0.2339175,2.2569895,0.31890967,0.024097254,-0.21997595,-0.33304468,0.84890676,-4.7522979,-2.7496152,-0.74546659,0.61378694,-0.80460155,-0.082056738,-0.71491838,0.91326874,0.41297781,-1.6430415,0.69729972,-1.3609343,37873,0
351,CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1,2.0085647,0.48307449,0.56661439,0.79081148,0.84374565,-0.079589598,0.027728543,-0.32586217,-0.53494799,1.2632966,-0.63873488,-0.6047278,0.006407307,-0.33078989,0.11098233,-0.21507844,-1.5547487,1.3417274,0.25996202,-0.29344064,51114,0
364,COc1ccc2c(c1)c1c3n2CC[N+](C)=C3NCC1,0.55089015,-0.39248207,1.3034649,1.5828187,-0.58902091,0.96964824,2.8133945,0.43870381,-3.0693257,-1.3064048,2.1696963,-0.66116303,-1.8150467,0.12615842,-3.0353715,1.1030213,0.25588307,-1.3602868,0.065347403,0.98840672,35064,0
384,C=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,0.80163842,0.27299121,1.6853255,0.34515703,-0.25283417,-0.52996689,0.73053014,-0.46302858,-0.39773601,0.073087379,-2.5728662,0.12513623,-0.75301987,-0.12454049,-0.33568537,1.5442195,-1.6544292,0.36792046,-0.50668097,0.17398319,40356,0
391,CC(=O)O[C@@]1([C@H](C)CN(C)C)CCCC[C@H]1c1ccccc1,1.2877014,-0.32405698,1.7120366,-0.710033,-0.96551001,1.524745,-0.34379682,-0.37956187,-0.66583717,-0.42455614,-1.1525203,1.2663798,0.046577882,0.27163032,-0.40360844,1.9461644,-2.0050673,-1.1054629,1.2045857,0.013431164,47776,0
392,CC(C)[C@H](OC(=O)c1cccnc1)c1ccc(Cl)cc1,0.65266973,-0.52555794,-0.57807928,-0.3421748,-0.32960474,-0.07065624,-0.82240349,-0.07481771,-1.1497386,-1.0016303,-0.61126596,0.092683621,-0.23146158,0.44970274,0.139259,-0.08350417,-0.73307198,-0.050369013,0.38157496,-0.12538902,37294,0
426,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,1.3227595,-0.047535896,0.38635895,-0.41856685,-0.43137714,0.93236732,-0.57006842,0.093600772,-0.73044574,-0.47026026,-0.63721347,-0.89066643,0.96723199,0.18707408,-0.26306862,-1.2498004,0.41370827,-0.39097914,0.73512632,-0.3673403,48111,0
429,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@@H](C2)N(C)CC[C@]314,1.0943968,1.2676719,2.1563709,-0.51362044,0.2288007,2.2104828,2.1103916,-0.48304868,0.21226974,0.45920852,-0.32956991,0.1179193,-0.31204325,-1.2991285,0.72573739,0.10679103,-0.75389886,-0.47455749,-0.56144208,-0.34783614,45419,0
461,c1ccc2c(c1)OC[C@H](CN1CCCCC1)O2,1.3100598,-0.23293601,0.92823809,0.22330385,2.431469,1.8622845,-0.18604633,-0.14670281,-0.43864024,0.17714664,-0.40238985,0.002658475,0.33759582,-0.94622213,0.471982,0.16708925,-0.29283875,2.3460867,-1.2388185,0.43867862,47992,0
462,CC(C)[C@@H](c1ccccc1)[C@H](O)CCN1CCCCC1,1.2044547,-0.19228032,1.0333097,-0.011919161,0.51547444,0.39492771,-0.91761398,0.63958228,-1.0781778,-0.58052927,-1.9560715,0.45587623,0.47851545,0.6528194,0.52029771,2.038887,-1.1958883,0.85198909,0.39083326,-0.030298207,46900,0
483,CN(C)C1=NC[C@H](c2cc3ccccc3o2)C1,1.1314554,-0.73153472,0.38482308,0.10208555,1.5746694,1.5901459,0.73778719,-0.20596436,-0.172883,0.87307078,-0.32074028,-0.062111784,-0.71878654,-0.26304451,0.25451985,-0.1613276,-0.45346069,-0.23543423,0.42470148,0.64271617,45954,0
504,CCc1cccc(CC)c1[C@H](OCCN(C)C)c1ccccn1,1.8080213,-0.70604974,1.2253643,0.60297388,-0.66457832,0.41110718,-1.1740668,-0.5875147,-0.10450472,-0.31365708,-0.30091271,1.7021241,0.79229718,0.93815362,0.63823193,0.7587741,-1.1407127,-0.16040324,0.48480248,0.23855172,50778,0
505,CC(C)(C)c1cc([C@H](O)CCC2CCNCC2)c2ccccc2n1,1.0713015,0.825436,1.4960796,-0.16455165,0.24786675,-0.72752655,-0.40591374,-0.12457755,-1.0946858,0.13254859,-1.3712996,1.1053214,0.53088057,1.1178448,0.5557121,1.9840136,-0.13524599,0.53779447,-0.92619896,-0.484386,45084,0
509,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.85685879,1.4987962,1.3912563,-0.20553267,0.66805214,0.40716222,0.71833163,-0.45967805,-0.30269444,0.39009142,-0.64251947,0.42602825,-0.012403717,-0.16913763,0.88580567,1.4215417,-0.94125617,0.63341469,-0.59747523,0.29573306,41379,0
529,CC(C)(C)NC[C@@H](O)COc1cccc2c1CC1(CCCCC1)C2=O,1.016526,0.50233346,2.1822236,0.62089521,-0.99594307,0.13712233,-0.57648891,-0.25979292,-0.74095356,-0.86041361,-0.3943629,1.8835688,1.0246681,1.394135,0.66678876,0.019837396,-0.13633014,0.55858451,-1.3965765,-0.21986753,44230,0
552,C1CCC(N2C3=C4N=C5C2CCC[C@@H]5[C@@H]4CCC3)CC1,1.7919748,0.94091564,1.4579214,0.14691028,0.60771215,1.3711926,1.8159521,-0.22407395,-1.0765493,0.50687671,-1.8465021,-1.987934,-0.041691303,-1.1718284,0.14554936,0.50744885,-0.56295741,0.47264758,0.03337992,-0.75627428,50734,0
555,C[C@@H](CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,1.1542639,-0.35979491,1.4984173,1.3958615,-0.22325581,-1.5794271,0.56515992,2.7223709,-2.9682834,-0.85372353,0.074210688,-0.74748516,-1.2270501,0.31669378,-0.55677307,0.36998048,0.39008853,-1.534943,1.6909726,-0.60870314,46256,0
565,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1.516314,-0.29423627,1.3982518,0.053162985,-0.15379561,-0.59380841,0.32811046,-0.70710802,0.16649102,2.8672264,0.92763239,-1.5392834,0.82474768,-0.78801626,0.96364856,1.4253621,1.0792624,2.5177839,-0.023879146,-2.3532856,49567,0
567,CO[C@@H]1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,1.0404999,-0.5618735,1.9796566,-0.46349066,0.14546317,-0.34513178,0.66157562,0.89454496,-4.2751155,-1.4193596,2.0220015,-0.043777436,-0.39380383,-1.1878868,-0.76698345,-0.10493039,1.4892396,-1.787333,0.91948771,-0.80710524,44622,0
572,CC[C@@]1(c2ccccc2)CNC(=S)c2ccccc21,1.3174063,0.082078725,0.24537744,0.70992148,0.25387907,-0.95122951,-0.030081147,-0.34466535,0.016882233,-1.2819681,-1.2301486,-1.1196058,-0.99678487,-0.72027129,0.36201829,0.11866119,-1.5199763,1.1772208,-0.091357395,-0.37260762,48051,0
576,Cc1ccccc1N1CCN([C@H]2CCc3cc(O)ccc3C2)CC1,1.4903764,0.99093986,0.97864294,0.14026596,0.32062462,0.40699616,0.78641951,-0.37341639,-0.67493933,0.48648128,0.27415723,-0.68095136,-0.17078833,0.74362767,-0.11615783,1.6424317,0.27567357,1.2477967,0.32174966,-0.89328945,49417,0
579,COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1,1.8887041,1.0021436,0.097624637,0.24007535,0.30498517,-0.52227634,-0.58976465,-0.40537927,0.095362976,0.33036757,-0.96381444,0.0512616,0.076476336,-0.55370504,0.17471689,-0.87363952,-1.636712,0.8426342,-0.76602882,-0.22755168,50958,0
597,CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1,0.55969822,-0.96144223,2.4651463,1.2907546,-0.99550802,1.3611469,-0.18653695,0.17655055,-2.7077916,-1.3312168,2.1405323,1.0592676,-0.70933336,0.40178549,0.19648869,1.2837801,2.2327032,-2.4197576,-0.38941801,-0.36667424,35249,0
603,CC(C)(C)C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl,0.88151741,-0.74463069,0.77832621,-0.1695185,-0.4832342,-1.1394548,-1.0711526,-0.40386099,0.34873462,0.17995527,0.41621375,0.73264873,0.73953384,-1.0417873,1.2294363,0.48517591,0.29308903,2.7184069,0.97430688,-1.8762919,41846,0
608,COc1cc2c(cc1OC)[C@@H](C)N(CCc1ccc(N)cc1)CC2,1.4395962,0.25113356,1.5929284,0.45158231,0.058151893,0.59146386,-0.25606659,-0.45211527,0.41069987,0.35351506,-0.091654703,1.2527915,-0.11285884,-0.2981945,0.63959992,0.92728519,-0.37945941,-0.64126539,-0.73063028,1.1957043,49098,0
614,O[C@H]1C[C@@H]2CCCN3CCc4c(n1c1ccccc41)[C@@H]23,1.3265406,1.1499757,1.0319039,0.58562547,0.42940918,1.2705868,1.857971,1.9606771,0.27170882,0.9773885,-1.7881444,-1.5349473,0.59104395,-0.20155433,-0.8648206,0.82123739,-0.7533983,-0.2160745,-0.6307233,-0.23908556,48155,0
632,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,1.3702294,0.43797722,0.26136413,0.14069895,1.0329264,1.1564364,-0.15939689,-0.21564797,-0.12825087,0.44362521,1.0680803,1.1335673,-0.50420165,-0.64626205,1.4922876,1.655459,-0.11897238,0.39513031,-0.49310467,0.60846406,48543,0
683,C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1,0.93011338,-0.53520918,0.3489494,-1.0084573,1.0952058,1.3643277,-0.91523403,1.3496617,0.2999348,-0.9292165,-1.4901423,0.60295486,1.0540628,-1.4426384,0.29635882,-1.3986499,-0.037591241,-1.0459505,0.17004301,0.34524709,42764,0
702,COc1ccc(C(=O)CCCN2CC=C(c3ccccc3)CC2)cc1,1.5400168,0.5588299,0.21070823,0.008699685,0.57576448,0.14001252,-0.3797653,0.020278487,-1.2255629,-0.25206035,-0.047231063,1.4853543,0.10687484,0.71463215,0.74967843,0.50546867,-0.063041985,-0.034214359,0.41123548,0.11466546,49691,0
718,CN1CCC(=C2c3ccccc3Oc3ncccc32)CC1,1.5323104,0.49088091,0.56730515,-0.11620669,1.0870981,0.84054673,1.1535593,-0.15162547,-0.50767326,0.66473716,0.27965924,-0.16499488,0.87128621,0.25939173,0.51475662,-0.50027788,-0.80532086,1.5240287,0.72528535,-0.080218099,49649,0
724,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,1.8812732,0.092138857,0.66912961,0.073130302,1.0809669,0.75192726,-0.16765276,-0.028223971,-1.4603401,-0.20384522,-0.70615762,0.34766322,0.45838249,-0.62124747,-0.39982718,0.35112008,-1.0408238,0.26158077,0.97401208,-0.7079469,50944,0
729,CC(=O)N(CCCc1ccccc1)OCc1ccccc1,0.8379972,-0.34694445,-0.50054389,-0.54258573,0.40514538,0.62114692,-1.1806096,-0.066626333,-0.56093758,-0.69453239,-0.18593761,-0.30359808,-0.88591856,1.022806,0.32091606,0.40324667,0.023212608,-0.75858474,1.110122,0.057135943,41025,0
745,CCOC(=O)[C@H]1[C@@H]2CC[C@H](C[C@H]1OC(=O)c1ccccc1)N2C,0.60934412,0.40034392,0.47376457,0.51480085,-0.77977508,1.3353558,0.089842148,0.85040653,-1.6778226,0.06423302,-1.6951253,0.2788901,0.86243266,-0.013477588,-0.67392123,0.53134084,0.39830953,-0.48608762,0.44015062,1.108027,36347,0
751,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,0.93884242,-0.96995145,0.86984992,1.1721222,0.99516767,0.16831847,0.19713807,0.83340257,-4.3612165,-2.4143915,0.83707958,0.28321287,-1.3237567,0.13827786,-0.47995523,1.0611769,1.0220553,-2.4222565,1.3575761,-0.84781212,42926,0
753,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1CC,0.8957963,-0.49394688,1.3186102,-0.51551437,-0.49855068,0.94640958,0.046050355,-0.22673157,-1.0049738,-0.46777016,-1.8826114,1.7636539,0.58203459,-0.38001364,-0.93385106,0.74844187,-1.8719916,-0.74432749,0.23494382,0.046578802,42102,0
757,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,1.9763743,-0.26885054,0.41620252,0.2555331,0.81275696,0.80715615,-0.056805879,-0.38917506,0.042368408,0.46396619,-0.78465384,0.73896861,1.0821574,0.39811298,-0.26731479,-0.16298032,-1.0980603,1.3046947,1.7274457,0.77948928,51086,0
763,CN(C)CCSC(=O)N1c2ccccc2C(C)(C)c2ccccc21,1.5597813,-0.006579262,0.46220919,-0.46854445,-1.1436137,-0.59817863,0.16333486,-0.61408192,0.001167262,0.75453186,-1.2065808,1.0871859,1.2531289,1.1276735,-0.63043505,1.1982666,-1.4999763,0.64384544,0.81415051,0.4873431,49816,0
785,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,0.98985976,0.90960801,0.093173198,0.27228576,-2.8683255,-1.3933809,-1.7221543,-0.39751756,-0.88581866,-2.0259068,-0.50368685,-1.6445682,0.77837479,-0.28107148,1.66539,-0.22126222,-0.38164803,1.239902,0.66427004,-1.0423822,43781,0
811,NCCc1c[nH]c2ccc(OCc3ccc(Cl)cc3)cc12,1.1106993,0.2636224,-0.05063276,0.80465335,1.3653712,-0.86890018,-0.13066806,-0.21851572,0.094723821,0.66521722,-0.54017371,1.1065352,-0.25759861,0.002923486,-0.017770123,1.2654873,-0.029648948,0.03571156,-0.22357278,0.13246132,45651,0
847,CC(C)N[C@H]1C2CCC(CC2)[C@]1(O)c1ccc(Cl)c(Cl)c1,1.1772381,0.48912963,1.232422,-0.44037408,0.02029573,0.026630707,-0.13328943,0.017340362,-1.9642775,-0.97923976,-1.3525543,0.73636514,0.89413595,-1.2938424,-0.10321327,2.17974,-1.7512146,-0.19373959,-0.65356839,-1.3762695,46551,0
849,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccccc12,0.85686201,1.2988704,1.2242713,-0.37413764,0.85300386,0.31366661,0.74613363,-0.092789911,-0.91680926,0.39562136,-1.1251376,0.049150478,-0.102947,0.009536101,0.40977895,0.77358907,-0.75022095,0.5987938,-0.42214465,0.39483714,41380,0
854,O=C(CN1CCCC1)NC1[C@H](c2ccccc2)[C@H]1c1ccccc1,1.3633927,0.78126448,0.18758658,0.007857949,0.50956976,0.97882354,0.55197197,-0.24450523,-0.95629781,0.27234674,-0.31078854,-0.036126092,0.52955145,0.89647323,-0.10155872,0.21310966,0.35203236,-0.17586908,0.11067697,0.899423,48482,0
867,Clc1nc(-n2ccnc2)c2ccccc2c1-c1ccccc1,1.402638,0.63658851,-0.82218915,-0.67824495,0.46686977,-0.66836268,0.45569032,-0.083641805,-0.42582729,-0.58514166,0.74261838,-0.69912612,-0.12770729,0.075961791,0.44180524,-0.78538465,-0.85793662,1.1082376,0.092214167,-0.16394889,48816,0
874,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,1.3190296,-0.021017632,0.064791568,-1.1491208,0.17951444,0.58269376,0.067052297,-0.23764895,-0.43376002,1.1685309,0.14971432,0.88319588,0.92633647,0.38079873,-0.62752283,1.223587,-0.54438901,0.52881563,1.2655993,0.28656831,48069,0
884,Clc1ccc(CC2=NCCN2)c2ccccc12,1.0215474,-0.54950738,-0.10885561,0.54733306,1.3646309,0.16459125,0.61533338,-0.11471885,-0.1469803,0.20221372,0.14714141,-0.15903577,-0.20219643,-0.9033224,-0.76407504,9.49E-04,0.11073182,-0.36748338,0.55945104,-1.3858033,44317,0
894,C[C@]12CCC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@H]12,1.2393688,0.9975546,1.5520017,0.84788549,-2.5704384,0.76631707,0.92977822,3.7748883,-0.29611531,-2.0047927,-1.3815686,-1.6030897,-0.78551483,-0.91106933,0.90404034,0.7538482,-1.9694268,-0.29039618,-0.37961695,-0.5826385,47272,0
912,CN1CCC(=C(c2ccc(Cl)cc2)c2ccccn2)CC1,1.738543,-0.024871353,0.38031328,-0.18340807,1.0356967,0.66948056,-0.19397351,0.089879535,-1.5238944,0.07283704,0.45098749,0.54493898,0.9946357,-0.36865342,0.52843541,0.16107261,-0.70295745,1.0274715,0.45428324,-0.19915919,50557,0
923,CN(C)CC1=Cc2ccccc2Sc2ccccc21,1.7854733,-0.27755648,0.44704029,0.069790438,1.0464143,-0.19345106,-0.64392984,-0.028656363,-0.82570952,0.64275861,-0.67292672,0.48696658,0.62701946,-0.18648723,-0.48498309,-0.71374208,-1.567112,0.52711207,-0.00603844,-0.60904413,50706,0
925,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,1.3678496,0.65625811,2.2073162,-0.003319281,1.0184722,0.93106735,0.11349541,-0.24965912,-0.23468107,0.12902918,1.8565148,-0.71083337,-0.64446449,0.20052655,0.56772512,-0.80874318,-0.44283083,0.26413351,-0.60473937,0.65659231,48524,0
942,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,1.102773,-1.3267713,1.5896342,0.687639,0.3994621,-0.0297864,-0.42061701,3.6427441,1.9101441,2.2322469,1.5233644,2.1585588,0.7705155,-0.52510345,0.25987113,2.631912,-0.066362418,1.9236923,-0.17712283,-1.3710874,45545,0
944,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1.3318827,0.056592319,0.71085566,-0.69564581,0.50368154,1.1056807,0.12773374,0.010662177,-0.71011019,0.35592845,-0.24167284,0.86536986,1.1967754,0.60430115,-0.56387573,0.11792377,-0.3446337,2.4475367,1.4917165,0.32732454,48213,0
952,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,0.94552457,-1.44E-04,-0.77779913,1.2959484,-0.60327893,-0.1896383,-1.4094665,4.8727093,1.5706086,-0.60058457,-1.5182434,-0.42042196,0.70011586,0.91823757,0.067597494,1.1913301,-1.1750544,0.44424534,-0.64809012,0.31454772,43036,0
